fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,fitness,accuracy,mse
regret_reg,top70,2,10,65,0.343635,57.62,7.547349
regret_reg,top70,2,10,66,0.330678,58.59,7.505306
regret_reg,top70,2,10,67,0.334096,58.82,7.564582
regret_reg,top70,2,10,68,0.347771,58.70,7.689354
regret_reg,top70,2,10,69,0.330148,58.13,7.552351
regret_reg,top70,2,10,70,0.345350,58.31,7.432685
regret_reg,top70,2,10,71,0.348854,58.04,7.450346
regret_reg,top70,2,10,72,0.341184,57.99,7.525926
regret_reg,top70,2,10,73,0.341317,57.87,7.628369
regret_reg,top70,2,10,74,0.326528,58.76,7.559749
regret_reg,top70,2,10,75,0.330879,58.40,7.446412
regret_reg,top70,2,10,76,0.332169,58.58,7.455201
regret_reg,top70,2,10,77,0.334987,57.85,7.344476
regret_reg,top70,2,10,78,0.331796,58.11,7.369322
regret_reg,top70,2,10,79,0.332641,58.05,7.357775
regret_reg,top70,2,10,80,0.337182,57.42,7.324058
regret_reg,top70,2,10,81,0.329221,57.56,7.363041
regret_reg,top70,2,10,82,0.344261,57.73,7.413241
regret_reg,top70,2,10,83,0.345543,56.82,7.318829
regret_reg,top70,2,10,84,0.329321,57.67,7.282277
regret_reg,top70,2,10,85,0.327828,57.76,7.315302
regret_reg,top70,2,10,86,0.326452,57.90,7.340621
regret_reg,top70,2,10,87,0.335835,57.32,7.431316
regret_reg,top70,2,10,88,0.335608,57.92,7.378485
regret_reg,top70,2,10,89,0.339196,57.38,7.523809
regret_reg,top70,2,10,90,0.337086,57.83,7.624549
regret_reg,top70,2,10,91,0.330949,58.73,7.564676
regret_reg,top70,2,10,92,0.335695,58.06,7.633792
regret_reg,top70,2,10,93,0.339158,58.33,7.547250
regret_reg,top70,2,10,94,0.335777,58.69,7.564236
regret_reg,top70,2,10,95,0.325702,58.51,7.544827
regret_reg,top70,2,10,96,0.331817,57.45,7.464152
regret_reg,top70,2,10,97,0.332537,56.92,7.427705
regret_reg,top70,2,10,98,0.331385,57.49,7.411283
regret_reg,top70,2,10,99,0.330259,57.40,7.406140
regret_reg,top70,2,10,100,0.331686,57.83,7.316481
regret_reg,top70,4,20,1,14.375086,49.87,22.737180
regret_reg,top70,4,20,2,13.563165,51.07,21.327838
regret_reg,top70,4,20,3,12.691595,51.31,21.231292
regret_reg,top70,4,20,4,11.468695,52.48,20.320698
regret_reg,top70,4,20,5,10.732133,52.44,20.224260
regret_reg,top70,4,20,6,10.025861,53.39,19.827963
regret_reg,top70,4,20,7,9.328200,53.97,19.620151
regret_reg,top70,4,20,8,8.487514,53.36,19.202208
regret_reg,top70,4,20,9,7.964311,54.98,19.196478
regret_reg,top70,4,20,10,7.244222,56.59,18.532895
regret_reg,top70,4,20,11,6.559710,55.88,18.768529
regret_reg,top70,4,20,12,5.978998,56.46,18.533441
regret_reg,top70,4,20,13,5.278557,57.19,18.207410
regret_reg,top70,4,20,14,4.707222,58.61,17.668294
regret_reg,top70,4,20,15,4.144656,59.76,17.089063
regret_reg,top70,4,20,16,3.871348,59.34,16.527528
regret_reg,top70,4,20,17,3.394989,60.51,15.435802
regret_reg,top70,4,20,18,3.089010,60.86,14.902702
regret_reg,top70,4,20,19,2.736703,61.46,14.138673
regret_reg,top70,4,20,20,2.389182,61.94,13.737557
regret_reg,top70,4,20,21,2.157130,62.40,13.876139
regret_reg,top70,4,20,22,1.910514,63.07,13.477446
regret_reg,top70,4,20,23,1.736298,63.12,13.007312
regret_reg,top70,4,20,24,1.547391,63.19,12.416193
regret_reg,top70,4,20,25,1.355198,63.27,12.134551
regret_reg,top70,4,20,26,1.226856,63.56,11.749409
regret_reg,top70,4,20,27,1.103418,63.72,11.001542
regret_reg,top70,4,20,28,0.998583,63.16,10.501532
regret_reg,top70,4,20,29,0.886925,63.22,10.226220
regret_reg,top70,4,20,30,0.785496,61.93,9.894898
regret_reg,top70,4,20,31,0.720516,61.41,9.884443
regret_reg,top70,4,20,32,0.651934,61.30,9.890683
regret_reg,top70,4,20,33,0.597543,60.60,9.867885
regret_reg,top70,4,20,34,0.562376,61.20,9.573863
regret_reg,top70,4,20,35,0.521228,59.95,9.357151
regret_reg,top70,4,20,36,0.489923,60.93,9.361788
regret_reg,top70,4,20,37,0.461617,60.11,9.090616
regret_reg,top70,4,20,38,0.443141,61.38,8.632716
regret_reg,top70,4,20,39,0.423712,61.32,8.759321
regret_reg,top70,4,20,40,0.413870,61.02,8.675323
regret_reg,top70,4,20,41,0.408775,60.84,8.529679
regret_reg,top70,4,20,42,0.415028,60.41,8.527842
regret_reg,top70,4,20,43,0.386525,60.33,8.366193
regret_reg,top70,4,20,44,0.386041,60.92,8.425148
regret_reg,top70,4,20,45,0.386658,61.46,8.409935
regret_reg,top70,4,20,46,0.389770,60.51,8.186978
regret_reg,top70,4,20,47,0.392019,60.99,8.203179
regret_reg,top70,4,20,48,0.400919,60.50,8.090925
regret_reg,top70,4,20,49,0.401395,60.63,8.056745
regret_reg,top70,4,20,50,0.393213,60.20,8.066609
regret_reg,top70,4,20,51,0.370825,59.54,7.889614
regret_reg,top70,4,20,52,0.383779,59.55,8.001856
regret_reg,top70,4,20,53,0.377353,60.13,8.171488
regret_reg,top70,4,20,54,0.382283,59.34,8.380122
regret_reg,top70,4,20,55,0.365201,59.33,8.342140
regret_reg,top70,4,20,56,0.360556,60.79,8.127506
regret_reg,top70,4,20,57,0.368069,61.75,8.069689
regret_reg,top70,4,20,58,0.383936,61.54,8.223536
regret_reg,top70,4,20,59,0.383554,60.81,8.222811
regret_reg,top70,4,20,60,0.381464,61.03,8.218728
regret_reg,top70,4,20,61,0.381641,60.03,8.230377
regret_reg,top70,4,20,62,0.384024,60.85,8.166255
regret_reg,top70,4,20,63,0.378536,62.08,7.984306
regret_reg,top70,4,20,64,0.391726,61.85,8.011083
regret_reg,top70,4,20,65,0.373091,61.78,7.983757
regret_reg,top70,4,20,66,0.366916,62.42,7.974352
regret_reg,top70,4,20,67,0.376770,62.54,8.207954
regret_reg,top70,4,20,68,0.364132,61.95,8.094589
regret_reg,top70,4,20,69,0.375632,62.57,7.976644
regret_reg,top70,4,20,70,0.364462,63.32,7.961025
regret_reg,top70,4,20,71,0.362947,62.94,7.928022
regret_reg,top70,4,20,72,0.382036,63.45,7.730181
regret_reg,top70,4,20,73,0.368546,63.62,7.859689
regret_reg,top70,4,20,74,0.360193,64.22,7.712746
regret_reg,top70,4,20,75,0.388345,63.85,7.807672
regret_reg,top70,4,20,76,0.407405,64.36,7.882758
regret_reg,top70,4,20,77,0.386157,63.96,7.871790
regret_reg,top70,4,20,78,0.395926,63.87,7.910599
regret_reg,top70,4,20,79,0.381999,64.31,7.788327
regret_reg,top70,4,20,80,0.386509,64.66,7.772912
regret_reg,top70,4,20,81,0.387430,64.91,7.664976
regret_reg,top70,4,20,82,0.390256,64.72,7.559867
regret_reg,top70,4,20,83,0.374469,64.60,7.684552
regret_reg,top70,4,20,84,0.368778,65.07,7.676164
regret_reg,top70,4,20,85,0.376167,64.70,7.688697
regret_reg,top70,4,20,86,0.387891,65.03,7.671549
regret_reg,top70,4,20,87,0.397872,65.29,7.768575
regret_reg,top70,4,20,88,0.364943,66.12,7.734281
regret_reg,top70,4,20,89,0.374901,65.51,7.862026
regret_reg,top70,4,20,90,0.373135,65.79,7.727901
regret_reg,top70,4,20,91,0.373602,65.50,7.709288
regret_reg,top70,4,20,92,0.371867,65.82,7.747783
regret_reg,top70,4,20,93,0.370219,64.96,7.712266
regret_reg,top70,4,20,94,0.362250,64.92,7.683304
regret_reg,top70,4,20,95,0.360928,65.02,7.677921
regret_reg,top70,4,20,96,0.359147,64.85,7.813593
regret_reg,top70,4,20,97,0.371421,64.51,7.786787
regret_reg,top70,4,20,98,0.360406,64.87,7.809236
regret_reg,top70,4,20,99,0.356946,64.42,7.842533
regret_reg,top70,4,20,100,0.365724,64.58,7.792670
regret_reg,top70,6,30,1,16.715518,50.18,22.328663
regret_reg,top70,6,30,2,15.887203,50.29,21.578167
regret_reg,top70,6,30,3,14.483144,51.13,21.211939
regret_reg,top70,6,30,4,13.409015,52.42,21.001957
regret_reg,top70,6,30,5,12.663262,53.89,21.222732
regret_reg,top70,6,30,6,11.835768,53.52,20.692092
regret_reg,top70,6,30,7,10.984143,53.62,19.807989
regret_reg,top70,6,30,8,10.279703,54.95,19.824684
regret_reg,top70,6,30,9,9.601342,55.84,18.603967
regret_reg,top70,6,30,10,8.394478,57.84,18.035551
regret_reg,top70,6,30,11,7.464048,59.72,17.660370
regret_reg,top70,6,30,12,6.503204,61.91,17.279517
regret_reg,top70,6,30,13,5.980396,63.07,17.274315
regret_reg,top70,6,30,14,5.401383,64.50,17.031636
regret_reg,top70,6,30,15,4.895258,66.06,16.461687
regret_reg,top70,6,30,16,4.400180,67.04,15.880693
regret_reg,top70,6,30,17,3.995401,67.65,15.322178
regret_reg,top70,6,30,18,3.578036,68.15,14.514838
regret_reg,top70,6,30,19,3.237208,69.03,13.785542
regret_reg,top70,6,30,20,2.952146,70.38,13.495662
regret_reg,top70,6,30,21,2.593515,71.19,13.162481
regret_reg,top70,6,30,22,2.281471,71.89,12.655302
regret_reg,top70,6,30,23,2.044135,71.66,12.331815
regret_reg,top70,6,30,24,1.854901,71.26,11.911443
regret_reg,top70,6,30,25,1.651691,71.24,11.391762
regret_reg,top70,6,30,26,1.500130,72.45,10.736594
regret_reg,top70,6,30,27,1.358373,71.72,10.841384
regret_reg,top70,6,30,28,1.231034,71.81,10.414202
regret_reg,top70,6,30,29,1.111630,71.54,9.934989
regret_reg,top70,6,30,30,1.019333,71.91,9.683736
regret_reg,top70,6,30,31,0.916960,71.98,9.340031
regret_reg,top70,6,30,32,0.864267,72.21,9.028772
regret_reg,top70,6,30,33,0.789257,72.56,8.927444
regret_reg,top70,6,30,34,0.720523,71.83,8.867908
regret_reg,top70,6,30,35,0.679559,72.31,8.760828
regret_reg,top70,6,30,36,0.626436,72.15,8.504299
regret_reg,top70,6,30,37,0.597577,71.13,8.245552
regret_reg,top70,6,30,38,0.569523,71.08,8.224111
regret_reg,top70,6,30,39,0.536795,70.32,8.183587
regret_reg,top70,6,30,40,0.531747,70.58,8.173748
regret_reg,top70,6,30,41,0.498101,70.84,7.900213
regret_reg,top70,6,30,42,0.504951,69.37,7.985156
regret_reg,top70,6,30,43,0.479520,69.62,7.918436
regret_reg,top70,6,30,44,0.477615,69.70,7.811181
regret_reg,top70,6,30,45,0.444229,69.41,7.737244
regret_reg,top70,6,30,46,0.459865,68.57,7.753033
regret_reg,top70,6,30,47,0.466290,68.46,7.634031
regret_reg,top70,6,30,48,0.443031,68.78,7.599422
regret_reg,top70,6,30,49,0.440649,69.04,7.642494
regret_reg,top70,6,30,50,0.443919,68.06,7.921797
regret_reg,top70,6,30,51,0.444140,67.86,7.889358
regret_reg,top70,6,30,52,0.447303,66.66,7.855104
regret_reg,top70,6,30,53,0.437282,67.09,7.780155
regret_reg,top70,6,30,54,0.454497,66.87,7.851508
regret_reg,top70,6,30,55,0.445319,66.97,7.904785
regret_reg,top70,6,30,56,0.430086,66.54,7.855048
regret_reg,top70,6,30,57,0.443085,67.11,7.750283
regret_reg,top70,6,30,58,0.475318,67.23,7.695267
regret_reg,top70,6,30,59,0.454024,67.89,7.765306
regret_reg,top70,6,30,60,0.437382,67.70,7.876186
regret_reg,top70,6,30,61,0.452551,67.96,8.082445
regret_reg,top70,6,30,62,0.458176,67.24,8.125000
regret_reg,top70,6,30,63,0.437907,66.73,8.227481
regret_reg,top70,6,30,64,0.423391,67.24,8.123821
regret_reg,top70,6,30,65,0.419829,67.03,8.202014
regret_reg,top70,6,30,66,0.452861,66.97,8.068561
regret_reg,top70,6,30,67,0.427001,67.21,8.052475
regret_reg,top70,6,30,68,0.442427,67.36,8.146715
regret_reg,top70,6,30,69,0.399361,68.21,8.174110
regret_reg,top70,6,30,70,0.396550,68.71,8.191174
regret_reg,top70,6,30,71,0.408344,68.41,7.986116
regret_reg,top70,6,30,72,0.430990,67.38,7.795934
regret_reg,top70,6,30,73,0.407652,68.00,7.470745
regret_reg,top70,6,30,74,0.415619,67.48,7.551210
regret_reg,top70,6,30,75,0.417172,67.98,7.584182
regret_reg,top70,6,30,76,0.400295,68.53,7.457700
regret_reg,top70,6,30,77,0.403293,68.86,7.441212
regret_reg,top70,6,30,78,0.425795,68.68,7.479505
regret_reg,top70,6,30,79,0.417010,68.21,7.576673
regret_reg,top70,6,30,80,0.412658,67.60,7.633760
regret_reg,top70,6,30,81,0.423468,68.01,7.714015
regret_reg,top70,6,30,82,0.422738,67.96,7.820556
regret_reg,top70,6,30,83,0.404818,68.24,7.696878
regret_reg,top70,6,30,84,0.422254,67.97,7.722605
regret_reg,top70,6,30,85,0.415325,67.66,7.553375
regret_reg,top70,6,30,86,0.404617,68.73,7.530714
regret_reg,top70,6,30,87,0.407496,68.43,7.590443
regret_reg,top70,6,30,88,0.406055,68.95,7.567037
regret_reg,top70,6,30,89,0.401359,68.59,7.541425
regret_reg,top70,6,30,90,0.407867,68.25,7.545782
regret_reg,top70,6,30,91,0.409152,67.85,7.623657
regret_reg,top70,6,30,92,0.396580,68.80,7.602304
regret_reg,top70,6,30,93,0.412461,68.67,7.554779
regret_reg,top70,6,30,94,0.398831,69.00,7.522592
regret_reg,top70,6,30,95,0.403326,68.74,7.408340
regret_reg,top70,6,30,96,0.396629,68.46,7.382037
regret_reg,top70,6,30,97,0.402560,68.59,7.283686
regret_reg,top70,6,30,98,0.407595,69.22,7.170647
regret_reg,top70,6,30,99,0.417030,68.95,7.307305
regret_reg,top70,6,30,100,0.401511,69.47,7.423882
regret_reg,top70,8,40,1,19.525662,50.39,22.283808
regret_reg,top70,8,40,2,18.399540,49.69,20.205757
regret_reg,top70,8,40,3,17.449194,51.04,19.629225
regret_reg,top70,8,40,4,15.706687,52.71,19.587591
regret_reg,top70,8,40,5,14.965718,54.27,19.984364
regret_reg,top70,8,40,6,14.106478,54.62,19.358653
regret_reg,top70,8,40,7,13.243678,55.54,19.069898
regret_reg,top70,8,40,8,12.481291,55.33,19.007756
regret_reg,top70,8,40,9,11.461036,57.25,18.113608
regret_reg,top70,8,40,10,10.742859,57.28,18.015833
regret_reg,top70,8,40,11,9.842775,59.31,17.175813
regret_reg,top70,8,40,12,8.889594,61.35,16.751125
regret_reg,top70,8,40,13,7.962420,63.68,16.061926
regret_reg,top70,8,40,14,7.199959,62.88,15.769720
regret_reg,top70,8,40,15,6.587265,63.75,15.177131
regret_reg,top70,8,40,16,6.195560,65.42,14.876584
regret_reg,top70,8,40,17,5.449953,67.51,14.476189
regret_reg,top70,8,40,18,4.824556,67.24,13.811473
regret_reg,top70,8,40,19,4.333932,69.72,13.726814
regret_reg,top70,8,40,20,3.871275,70.95,13.362524
regret_reg,top70,8,40,21,3.495456,70.64,12.926293
regret_reg,top70,8,40,22,3.171538,72.74,12.854311
regret_reg,top70,8,40,23,2.870261,72.13,12.407125
regret_reg,top70,8,40,24,2.650649,72.70,12.265284
regret_reg,top70,8,40,25,2.350769,73.47,11.834625
regret_reg,top70,8,40,26,2.148868,73.38,11.528333
regret_reg,top70,8,40,27,1.931744,74.98,11.445983
regret_reg,top70,8,40,28,1.775694,74.92,11.221701
regret_reg,top70,8,40,29,1.630546,75.38,11.019661
regret_reg,top70,8,40,30,1.470838,75.50,10.948978
regret_reg,top70,8,40,31,1.331543,74.90,10.697229
regret_reg,top70,8,40,32,1.223439,75.56,10.475584
regret_reg,top70,8,40,33,1.152602,75.83,10.355567
regret_reg,top70,8,40,34,1.036919,76.15,10.306271
regret_reg,top70,8,40,35,0.955107,76.56,9.952485
regret_reg,top70,8,40,36,0.903261,76.64,9.879092
regret_reg,top70,8,40,37,0.829267,76.59,9.611482
regret_reg,top70,8,40,38,0.772771,76.63,9.414739
regret_reg,top70,8,40,39,0.716772,77.06,9.102510
regret_reg,top70,8,40,40,0.675357,76.86,8.873632
regret_reg,top70,8,40,41,0.633271,76.81,8.811877
regret_reg,top70,8,40,42,0.606853,76.73,8.798379
regret_reg,top70,8,40,43,0.599605,76.24,8.714720
regret_reg,top70,8,40,44,0.577076,75.42,8.514897
regret_reg,top70,8,40,45,0.570525,75.30,8.460910
regret_reg,top70,8,40,46,0.537328,74.80,8.384709
regret_reg,top70,8,40,47,0.523353,74.32,8.240313
regret_reg,top70,8,40,48,0.539585,74.20,8.267212
regret_reg,top70,8,40,49,0.523592,73.53,8.171261
regret_reg,top70,8,40,50,0.504920,73.45,7.886084
regret_reg,top70,8,40,51,0.478508,73.18,7.744332
regret_reg,top70,8,40,52,0.501501,73.20,7.485018
regret_reg,top70,8,40,53,0.504438,72.68,7.647890
regret_reg,top70,8,40,54,0.504557,72.96,7.508508
regret_reg,top70,8,40,55,0.488292,73.19,7.230305
regret_reg,top70,8,40,56,0.518324,72.56,7.188815
regret_reg,top70,8,40,57,0.483245,73.79,7.250389
regret_reg,top70,8,40,58,0.489688,73.03,7.223494
regret_reg,top70,8,40,59,0.489331,72.55,7.254106
regret_reg,top70,8,40,60,0.470422,73.36,7.121779
regret_reg,top70,8,40,61,0.456968,73.24,7.208463
regret_reg,top70,8,40,62,0.458570,72.86,7.043223
regret_reg,top70,8,40,63,0.455254,72.35,7.354578
regret_reg,top70,8,40,64,0.447061,72.81,7.174497
regret_reg,top70,8,40,65,0.463572,72.61,7.098309
regret_reg,top70,8,40,66,0.445773,73.09,7.109635
regret_reg,top70,8,40,67,0.434239,73.81,7.189058
regret_reg,top70,8,40,68,0.438007,73.45,7.147353
regret_reg,top70,8,40,69,0.435780,73.49,7.153857
regret_reg,top70,8,40,70,0.474348,73.77,7.193623
regret_reg,top70,8,40,71,0.443492,74.39,7.231837
regret_reg,top70,8,40,72,0.446921,74.19,7.403522
regret_reg,top70,8,40,73,0.461049,73.51,7.474938
regret_reg,top70,8,40,74,0.463896,74.58,7.530856
regret_reg,top70,8,40,75,0.451531,74.56,7.601109
regret_reg,top70,8,40,76,0.435731,74.97,7.432195
regret_reg,top70,8,40,77,0.451529,74.23,7.405436
regret_reg,top70,8,40,78,0.479384,74.40,7.386581
regret_reg,top70,8,40,79,0.453723,73.85,7.448382
regret_reg,top70,8,40,80,0.486833,74.26,7.501734
regret_reg,top70,8,40,81,0.462252,74.25,7.361535
regret_reg,top70,8,40,82,0.456422,73.43,7.320264
regret_reg,top70,8,40,83,0.460676,73.72,7.562306
regret_reg,top70,8,40,84,0.445570,72.96,7.403883
regret_reg,top70,8,40,85,0.462094,74.00,7.380372
regret_reg,top70,8,40,86,0.491068,73.88,7.337755
regret_reg,top70,8,40,87,0.494039,74.72,7.365700
regret_reg,top70,8,40,88,0.451439,74.99,7.384195
regret_reg,top70,8,40,89,0.461728,74.24,7.332185
regret_reg,top70,8,40,90,0.450956,74.14,7.373079
regret_reg,top70,8,40,91,0.449458,74.35,7.354183
regret_reg,top70,8,40,92,0.462962,72.95,7.302711
regret_reg,top70,8,40,93,0.430533,73.58,7.279231
regret_reg,top70,8,40,94,0.469898,72.96,7.339215
regret_reg,top70,8,40,95,0.456387,72.67,7.447263
regret_reg,top70,8,40,96,0.456791,72.82,7.464260
regret_reg,top70,8,40,97,0.471879,72.29,7.401645
regret_reg,top70,8,40,98,0.451435,72.98,7.431826
regret_reg,top70,8,40,99,0.449137,73.12,7.406952
regret_reg,top70,8,40,100,0.467871,72.42,7.453795
regret_reg,top90,1,5,1,10.846043,49.15,22.293344
regret_reg,top90,1,5,2,10.099801,50.18,19.825172
regret_reg,top90,1,5,3,9.008688,50.75,19.248597
regret_reg,top90,1,5,4,8.127274,50.05,18.197302
regret_reg,top90,1,5,5,7.151875,50.84,17.136715
regret_reg,top90,1,5,6,6.469414,51.37,17.068386
regret_reg,top90,1,5,7,5.626166,52.44,16.654985
regret_reg,top90,1,5,8,5.032972,53.09,16.034418
regret_reg,top90,1,5,9,4.436173,53.87,15.132217
regret_reg,top90,1,5,10,3.929738,54.54,14.457739
regret_reg,top90,1,5,11,3.453010,54.85,13.696862
regret_reg,top90,1,5,12,3.091686,53.98,12.802368
regret_reg,top90,1,5,13,2.695989,54.84,12.115705
regret_reg,top90,1,5,14,2.382461,55.70,11.667724
regret_reg,top90,1,5,15,2.051458,55.14,11.478215
regret_reg,top90,1,5,16,1.780709,55.54,10.502965
regret_reg,top90,1,5,17,1.568804,55.74,10.152146
regret_reg,top90,1,5,18,1.432212,54.55,9.940836
regret_reg,top90,1,5,19,1.266640,55.89,9.609592
regret_reg,top90,1,5,20,1.128014,56.34,9.413077
regret_reg,top90,1,5,21,0.987585,55.10,9.238277
regret_reg,top90,1,5,22,0.868532,55.57,8.924643
regret_reg,top90,1,5,23,0.774382,55.50,8.666210
regret_reg,top90,1,5,24,0.680346,54.29,8.477698
regret_reg,top90,1,5,25,0.609006,53.77,8.126704
regret_reg,top90,1,5,26,0.550887,53.49,7.826363
regret_reg,top90,1,5,27,0.492873,53.36,7.377741
regret_reg,top90,1,5,28,0.446159,53.91,7.453780
regret_reg,top90,1,5,29,0.412705,52.76,7.489335
regret_reg,top90,1,5,30,0.383453,52.57,7.620427
regret_reg,top90,1,5,31,0.357736,51.24,7.611805
regret_reg,top90,1,5,32,0.351494,53.11,7.650566
regret_reg,top90,1,5,33,0.339154,51.61,7.395212
regret_reg,top90,1,5,34,0.318182,51.75,7.374766
regret_reg,top90,1,5,35,0.317061,52.37,7.252525
regret_reg,top90,1,5,36,0.319315,52.30,7.267529
regret_reg,top90,1,5,37,0.300348,52.90,7.281008
regret_reg,top90,1,5,38,0.305102,51.20,7.207490
regret_reg,top90,1,5,39,0.303334,51.31,7.286995
regret_reg,top90,1,5,40,0.301370,51.40,7.277955
regret_reg,top90,1,5,41,0.297573,51.33,7.225823
regret_reg,top90,1,5,42,0.305208,51.58,7.407074
regret_reg,top90,1,5,43,0.301422,51.26,7.414019
regret_reg,top90,1,5,44,0.298069,52.91,7.440572
regret_reg,top90,1,5,45,0.303220,53.29,7.654734
regret_reg,top90,1,5,46,0.295340,54.59,7.731391
regret_reg,top90,1,5,47,0.301230,53.67,7.700771
regret_reg,top90,1,5,48,0.294790,53.84,7.544671
regret_reg,top90,1,5,49,0.284876,54.98,7.575288
regret_reg,top90,1,5,50,0.293774,56.01,7.382563
regret_reg,top90,1,5,51,0.294362,55.89,7.252155
regret_reg,top90,1,5,52,0.302211,54.95,7.244316
regret_reg,top90,1,5,53,0.307320,55.46,7.153806
regret_reg,top90,1,5,54,0.301905,52.93,7.305958
regret_reg,top90,1,5,55,0.302470,55.38,7.330113
regret_reg,top90,1,5,56,0.297612,56.62,7.358869
regret_reg,top90,1,5,57,0.303002,55.44,7.508630
regret_reg,top90,1,5,58,0.295273,57.52,7.454610
regret_reg,top90,1,5,59,0.302386,56.92,7.364078
regret_reg,top90,1,5,60,0.302315,57.06,7.399496
regret_reg,top90,1,5,61,0.295304,57.09,7.486326
regret_reg,top90,1,5,62,0.297776,57.48,7.453084
regret_reg,top90,1,5,63,0.293832,56.92,7.476681
regret_reg,top90,1,5,64,0.300077,56.27,7.420562
regret_reg,top90,1,5,65,0.301259,56.91,7.338420
regret_reg,top90,1,5,66,0.291676,57.24,7.180045
regret_reg,top90,1,5,67,0.305378,56.55,7.146797
regret_reg,top90,1,5,68,0.294002,57.40,7.332565
regret_reg,top90,1,5,69,0.302760,56.54,7.248027
regret_reg,top90,1,5,70,0.297197,56.36,7.108384
regret_reg,top90,1,5,71,0.298631,56.00,7.093216
regret_reg,top90,1,5,72,0.297055,55.75,7.249924
regret_reg,top90,1,5,73,0.298093,57.05,7.247377
regret_reg,top90,1,5,74,0.303053,55.88,7.221817
regret_reg,top90,1,5,75,0.302833,55.57,7.223424
regret_reg,top90,1,5,76,0.300455,55.92,7.143718
regret_reg,top90,1,5,77,0.299863,55.62,7.200368
regret_reg,top90,1,5,78,0.294913,56.49,7.081043
regret_reg,top90,1,5,79,0.299153,56.05,7.007833
regret_reg,top90,1,5,80,0.294348,55.82,6.979253
regret_reg,top90,1,5,81,0.295945,56.67,6.988241
regret_reg,top90,1,5,82,0.294001,55.89,6.968163
regret_reg,top90,1,5,83,0.295334,55.62,6.864501
regret_reg,top90,1,5,84,0.297510,55.49,6.954922
regret_reg,top90,1,5,85,0.296276,55.77,7.046333
regret_reg,top90,1,5,86,0.303643,56.14,7.074046
regret_reg,top90,1,5,87,0.297058,55.93,7.146155
regret_reg,top90,1,5,88,0.298624,55.97,7.099613
regret_reg,top90,1,5,89,0.297141,55.97,7.018639
regret_reg,top90,1,5,90,0.298170,55.76,6.931786
regret_reg,top90,1,5,91,0.298271,55.46,6.980391
regret_reg,top90,1,5,92,0.294497,56.40,6.901034
regret_reg,top90,1,5,93,0.296579,56.59,6.873759
regret_reg,top90,1,5,94,0.295561,56.85,6.797904
regret_reg,top90,1,5,95,0.300060,56.21,6.833094
regret_reg,top90,1,5,96,0.295920,56.16,6.834260
regret_reg,top90,2,10,1,12.162599,49.82,22.842142
regret_reg,top90,2,10,2,11.279291,50.51,20.752308
regret_reg,top90,2,10,3,9.993509,52.01,19.831042
regret_reg,top90,2,10,4,8.939803,51.74,18.896363
regret_reg,top90,2,10,5,8.244450,52.93,18.115948
regret_reg,top90,2,10,6,7.361730,52.70,17.732224
regret_reg,top90,2,10,7,6.641650,53.75,17.894465
regret_reg,top90,2,10,8,6.003414,55.78,17.338077
regret_reg,top90,2,10,9,5.421443,56.27,16.692570
regret_reg,top90,2,10,10,4.876854,55.95,15.561737
regret_reg,top90,2,10,11,4.370078,55.51,15.020345
regret_reg,top90,2,10,12,3.819600,57.14,14.333416
regret_reg,top90,2,10,13,3.449699,58.12,13.961117
regret_reg,top90,2,10,14,3.026590,58.83,13.814149
regret_reg,top90,2,10,15,2.702025,59.78,13.744470
regret_reg,top90,2,10,16,2.442185,59.97,13.632151
regret_reg,top90,2,10,17,2.161998,60.78,12.536537
regret_reg,top90,2,10,18,1.920334,61.15,12.196706
regret_reg,top90,2,10,19,1.756370,60.76,11.577585
regret_reg,top90,2,10,20,1.562631,62.23,11.316782
regret_reg,top90,2,10,21,1.381619,61.41,11.120996
regret_reg,top90,2,10,22,1.236482,61.66,10.755693
regret_reg,top90,2,10,23,1.096560,63.44,10.042439
regret_reg,top90,2,10,24,0.989027,63.45,9.291064
regret_reg,top90,2,10,25,0.877795,63.93,8.713570
regret_reg,top90,2,10,26,0.779093,64.32,8.384413
regret_reg,top90,2,10,27,0.701537,64.86,8.342640
regret_reg,top90,2,10,28,0.633950,64.47,8.021940
regret_reg,top90,2,10,29,0.574929,63.86,7.831550
regret_reg,top90,2,10,30,0.521373,64.00,7.751048
regret_reg,top90,2,10,31,0.481798,63.92,7.813789
regret_reg,top90,2,10,32,0.435903,63.60,7.795131
regret_reg,top90,2,10,33,0.413049,62.86,7.448142
regret_reg,top90,2,10,34,0.407798,62.97,7.358584
regret_reg,top90,2,10,35,0.380368,62.87,7.521909
regret_reg,top90,2,10,36,0.367614,61.17,7.797978
regret_reg,top90,2,10,37,0.359216,59.94,7.802571
regret_reg,top90,2,10,38,0.345648,60.71,7.802937
regret_reg,top90,2,10,39,0.352388,59.97,7.855393
regret_reg,top90,2,10,40,0.346735,58.79,7.794969
regret_reg,top90,2,10,41,0.337691,59.38,7.800866
regret_reg,top90,2,10,42,0.331373,59.91,7.624474
regret_reg,top90,2,10,43,0.339070,60.60,7.555426
regret_reg,top90,2,10,44,0.342318,60.89,7.468192
regret_reg,top90,2,10,45,0.361911,59.53,7.466966
regret_reg,top90,2,10,46,0.340720,60.23,7.424678
regret_reg,top90,2,10,47,0.332421,60.16,7.400874
regret_reg,top90,2,10,48,0.339823,59.14,7.358239
regret_reg,top90,2,10,49,0.355874,58.43,7.291391
