mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,9,1.531644,95.69,0.000000,18.945085,18.825307,39.211976
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,10,1.518337,95.73,0.000000,19.005965,18.825307,39.838973
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,11,1.508975,95.88,0.000000,18.944321,18.825307,40.192016
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,12,1.501524,95.95,0.000000,19.382962,18.825307,40.467550
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,13,1.489876,95.87,0.000000,19.796282,18.825307,40.607805
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,14,1.489468,95.85,0.000000,20.108255,18.825307,40.336521
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,15,1.476976,95.89,0.000000,19.999670,18.825307,40.213330
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,16,1.475123,95.92,0.000000,19.490292,18.825307,39.730592
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,17,1.473335,95.84,0.000000,18.515445,18.825307,38.939605
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,18,1.465734,95.91,0.000000,18.068162,18.825307,38.770080
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,19,1.460464,95.98,0.000000,17.923807,18.825307,38.839205
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,20,1.459234,95.98,0.000000,17.451560,18.825307,38.678972
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,21,1.459227,95.97,0.000000,17.478809,18.825307,38.769762
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,22,1.460184,95.98,0.000000,17.494836,18.825307,38.833557
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,23,1.462016,95.97,0.000000,17.440728,18.825307,38.909044
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,1,4.236682,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,2,3.786385,90.61,0.000000,17.980304,18.825307,36.680443
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,3,3.564282,93.14,0.000000,17.979754,18.825307,36.531106
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,4,3.443602,94.16,0.000000,18.543352,18.825307,36.977618
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,5,3.342724,94.78,0.000000,18.590944,18.825307,37.323492
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,6,3.267685,95.29,0.000000,18.589518,18.825307,37.549486
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,7,3.205199,95.43,0.000000,18.728921,18.825307,37.511693
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,8,3.142063,95.30,0.000000,18.866675,18.825307,37.300776
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,9,3.079364,95.56,0.000000,18.570945,18.825307,37.142257
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,10,3.036609,95.62,0.000000,18.380997,18.825307,36.973218
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,11,3.031406,95.64,0.000000,18.867517,18.825307,37.631403
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,12,3.004775,95.61,0.000000,18.948149,18.825307,38.001204
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,13,2.990036,95.61,0.000000,19.148843,18.825307,38.556646
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,14,2.973212,95.52,0.000000,19.788698,18.825307,39.652248
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,15,2.943163,95.65,0.000000,19.737967,18.825307,40.110651
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,16,2.932983,95.77,0.000000,19.003165,18.825307,39.749911
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,17,2.916562,95.67,0.000000,18.503421,18.825307,39.421852
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,18,2.906078,95.77,0.000000,18.463450,18.825307,39.597675
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,19,2.906658,95.78,0.000000,18.160735,18.825307,39.449679
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,20,2.909230,95.81,0.000000,18.127821,18.825307,39.309187
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,21,2.901336,95.87,0.000000,18.048890,18.825307,39.298431
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,22,2.905810,95.83,0.000000,17.566270,18.825307,38.981095
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,23,2.903100,95.86,0.000000,17.641737,18.825307,39.109247
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,24,2.905418,95.84,0.000000,17.603030,18.825307,39.098541
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,25,2.902748,95.83,0.000000,17.586181,18.825307,39.106721
utility_only,symmetric,1.0,1.0,softmax,top50,8,40,26,2.905559,95.84,0.000000,17.607300,18.825307,39.138838
utility_only,symmetric,1.0,1.0,regret,top50,1,5,1,0.007274,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,regret,top50,2,10,1,0.019214,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,regret,top50,4,20,1,0.194379,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,regret,top50,4,20,2,0.070779,85.40,0.000000,18.739931,18.825307,36.603648
utility_only,symmetric,1.0,1.0,regret,top50,8,40,1,0.293296,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,regret,top50,8,40,2,0.159163,85.78,0.000000,18.716587,18.825307,36.586108
utility_only,symmetric,1.0,1.0,regret,top50,8,40,3,0.129895,86.85,0.000000,18.685209,18.825307,36.817420
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,1,0.603043,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,2,0.519431,89.06,0.000000,18.786296,18.825307,37.003192
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,3,0.485428,91.11,0.000000,18.926063,18.825307,37.147450
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,4,0.463263,92.39,0.000000,19.289543,18.825307,37.356722
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,5,0.449875,93.35,0.000000,19.318968,18.825307,37.750524
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,6,0.439195,93.62,0.000000,19.803741,18.825307,38.700822
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,7,0.432324,93.60,0.000000,20.169531,18.825307,39.302742
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,8,0.428191,93.78,0.000000,20.530737,18.825307,39.758299
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,9,0.422768,93.91,0.000000,20.450930,18.825307,39.986587
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,10,0.418958,94.33,0.000000,20.448243,18.825307,39.909914
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,11,0.415948,94.34,0.000000,20.231383,18.825307,40.103749
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,12,0.414227,94.50,0.000000,20.291942,18.825307,39.966257
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,13,0.413149,94.63,0.000000,20.208707,18.825307,39.879600
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,14,0.412481,94.64,0.000000,20.136993,18.825307,39.901038
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,15,0.411848,94.80,0.000000,20.139144,18.825307,39.793922
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,16,0.411072,94.84,0.000000,19.892823,18.825307,39.630490
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,17,0.410498,94.83,0.000000,19.756995,18.825307,39.649506
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,18,0.409810,94.80,0.000000,19.834798,18.825307,39.728978
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,19,0.411251,94.84,0.000000,19.907261,18.825307,39.876478
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,20,0.410732,94.88,0.000000,19.999755,18.825307,40.066270
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,21,0.411388,94.88,0.000000,20.143660,18.825307,40.158969
utility_only,symmetric,1.0,1.0,entropy,top50,1,5,22,0.413114,94.70,0.000000,20.309947,18.825307,40.349375
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,1,1.144195,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,2,1.002167,89.80,0.000000,18.351201,18.825307,36.576520
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,3,0.948989,92.09,0.000000,18.507890,18.825307,36.842985
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,4,0.911430,92.95,0.000000,18.541800,18.825307,37.002331
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,5,0.885209,93.43,0.000000,18.605816,18.825307,37.671536
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,6,0.865257,93.77,0.000000,19.022361,18.825307,38.577655
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,7,0.844735,94.15,0.000000,19.264024,18.825307,39.127156
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,8,0.832602,94.44,0.000000,20.188185,18.825307,39.717395
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,9,0.825107,94.53,0.000000,20.067062,18.825307,39.814150
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,10,0.821899,94.60,0.000000,19.546720,18.825307,39.291767
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,11,0.820075,94.55,0.000000,19.378743,18.825307,39.287995
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,12,0.815480,94.50,0.000000,19.323873,18.825307,39.120635
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,13,0.812063,94.43,0.000000,19.348870,18.825307,38.809204
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,14,0.809502,94.42,0.000000,19.547136,18.825307,39.013031
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,15,0.809782,94.56,0.000000,19.091854,18.825307,38.412754
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,16,0.811364,94.75,0.000000,18.892828,18.825307,37.910031
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,17,0.806738,94.86,0.000000,18.851478,18.825307,37.578204
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,18,0.805752,94.72,0.000000,18.809973,18.825307,37.584322
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,19,0.802873,94.91,0.000000,18.673803,18.825307,37.515441
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,20,0.802902,94.90,0.000000,18.641367,18.825307,37.481217
utility_only,symmetric,1.0,1.0,entropy,top50,2,10,21,0.802889,94.90,0.000000,18.634302,18.825307,37.484580
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,1,2.450050,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,2,2.149888,88.66,0.000000,17.993457,18.825307,36.633570
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,3,2.036227,91.12,0.000000,17.880020,18.825307,36.829038
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,4,1.969770,93.16,0.000000,18.321189,18.825307,37.212166
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,5,1.916207,94.20,0.000000,18.763290,18.825307,37.375497
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,6,1.881212,94.73,0.000000,19.210405,18.825307,37.748733
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,7,1.835470,95.22,0.000000,19.135418,18.825307,37.968606
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,8,1.822366,95.31,0.000000,18.942102,18.825307,38.137348
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,9,1.795308,95.64,0.000000,19.161739,18.825307,38.493902
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,10,1.772283,95.79,0.000000,19.428926,18.825307,39.403544
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,11,1.759780,95.72,0.000000,19.174269,18.825307,39.623130
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,12,1.749448,95.60,0.000000,18.837188,18.825307,39.425759
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,13,1.736856,95.70,0.000000,18.492091,18.825307,38.958727
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,14,1.724992,95.75,0.000000,17.927908,18.825307,38.576489
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,15,1.711790,96.00,0.000000,17.897564,18.825307,38.336488
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,16,1.704784,96.00,0.000000,18.206841,18.825307,38.548365
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,17,1.699546,95.94,0.000000,18.280353,18.825307,38.644017
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,18,1.699354,95.99,0.000000,17.926491,18.825307,38.491839
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,19,1.693884,95.97,0.000000,18.349135,18.825307,38.729103
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,20,1.691547,95.98,0.000000,18.645762,18.825307,38.872235
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,21,1.692548,95.97,0.000000,18.767604,18.825307,38.967276
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,22,1.691965,95.95,0.000000,18.675635,18.825307,39.003321
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,23,1.686294,95.97,0.000000,18.413523,18.825307,38.986474
utility_only,symmetric,1.0,1.0,entropy,top50,4,20,24,1.687266,95.97,0.000000,18.255866,18.825307,38.951537
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,1,4.730821,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,2,4.282979,90.24,0.000000,18.144188,18.825307,36.877562
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,3,4.054537,92.45,0.000000,18.231359,18.825307,36.990084
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,4,3.918932,93.82,0.000000,18.137081,18.825307,37.244961
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,5,3.809640,95.10,0.000000,18.536130,18.825307,37.952248
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,6,3.729480,95.22,0.000000,18.296576,18.825307,37.845056
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,7,3.652243,95.48,0.000000,18.527679,18.825307,38.043156
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,8,3.592498,95.70,0.000000,18.816168,18.825307,38.013749
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,9,3.552182,95.84,0.000000,18.590340,18.825307,37.886520
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,10,3.521238,95.93,0.000000,18.591138,18.825307,37.604458
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,11,3.491307,95.95,0.000000,19.031644,18.825307,37.791007
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,12,3.442002,95.72,0.000000,19.419573,18.825307,38.306574
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,13,3.408418,95.81,0.000000,20.055264,18.825307,38.856930
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,14,3.390451,95.89,0.000000,20.304490,18.825307,39.465372
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,15,3.385494,95.77,0.000000,19.933001,18.825307,39.579919
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,16,3.385819,95.86,0.000000,19.309960,18.825307,39.515034
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,17,3.372931,95.95,0.000000,19.001268,18.825307,39.616683
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,18,3.371245,95.82,0.000000,18.605177,18.825307,39.633164
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,19,3.362134,95.95,0.000000,18.515987,18.825307,39.589271
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,20,3.353767,95.95,0.000000,18.502095,18.825307,39.646967
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,21,3.343722,96.02,0.000000,17.996633,18.825307,39.421340
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,22,3.342216,95.92,0.000000,18.058901,18.825307,39.406667
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,23,3.334539,96.01,0.000000,17.945764,18.825307,39.345999
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,24,3.338120,96.02,0.000000,17.874189,18.825307,39.217140
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,25,3.340651,96.02,0.000000,17.795268,18.825307,39.144622
utility_only,symmetric,1.0,1.0,entropy,top50,8,40,26,3.337697,96.02,0.000000,17.666847,18.825307,39.000770
chance_only,non_symmetric,1.0,1.0,binary,top50,1,5,1,0.479000,49.54,1.493791,0.000000,11.488228,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,1,5,2,0.407000,50.37,1.525692,0.000000,10.960812,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,2,10,1,0.977000,49.54,1.493791,0.000000,11.488228,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,2,10,2,0.748000,51.35,1.613294,0.000000,9.422543,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,2,10,3,0.613000,53.62,1.672478,0.000000,7.740765,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,2,10,4,0.533000,54.11,1.689381,0.000000,7.011979,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,4,20,1,1.948000,49.54,1.493791,0.000000,11.488228,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,4,20,2,1.430000,53.66,1.612835,0.000000,8.919550,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,4,20,3,1.311000,55.01,1.721619,0.000000,6.715399,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,4,20,4,1.100000,56.85,1.797903,0.000000,4.926808,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,4,20,5,0.963000,58.32,1.858698,0.000000,3.487154,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,4,20,6,0.870000,59.27,1.911255,0.000000,2.747385,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,4,20,7,0.789000,61.26,1.952551,0.000000,2.205719,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,4,20,8,0.724000,64.11,1.979305,0.000000,1.889844,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,4,20,9,0.645000,66.35,1.979249,0.000000,1.710675,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,4,20,10,0.602000,66.88,1.996263,0.000000,1.641470,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,4,20,11,0.574000,67.55,2.012104,0.000000,1.592949,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,1,4.026000,49.54,1.493791,0.000000,11.488228,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,2,3.279000,54.91,1.655150,0.000000,9.016658,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,3,2.874000,56.75,1.716890,0.000000,6.709351,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,4,2.526000,59.15,1.811311,0.000000,4.909520,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,5,2.311000,60.79,1.819528,0.000000,3.617345,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,6,2.121000,63.83,1.884505,0.000000,2.720714,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,7,1.990000,66.78,1.937747,0.000000,1.938434,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,8,1.784000,70.31,1.940581,0.000000,1.431988,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,9,1.403000,75.23,1.989072,0.000000,1.012610,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,10,1.109000,78.92,2.008223,0.000000,0.742812,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,11,0.841000,82.32,2.030765,0.000000,0.497544,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,12,0.661000,85.05,2.015265,0.000000,0.350317,17.333333
chance_only,non_symmetric,1.0,1.0,binary,top50,8,40,13,0.596000,85.64,2.029585,0.000000,0.324961,17.333333
chance_only,non_symmetric,1.0,1.0,margin,top50,1,5,1,1.260563,49.54,1.493791,0.000000,11.488228,17.333333
chance_only,non_symmetric,1.0,1.0,margin,top50,1,5,2,0.628573,53.09,1.615483,0.000000,8.971461,17.333333
chance_only,non_symmetric,1.0,1.0,margin,top50,1,5,3,0.493236,55.17,1.671520,0.000000,6.819374,17.333333
chance_only,non_symmetric,1.0,1.0,margin,top50,1,5,4,0.342980,56.00,1.759225,0.000000,5.455510,17.333333
chance_only,non_symmetric,1.0,1.0,margin,top50,2,10,1,2.449816,49.98,1.499922,0.000000,11.516992,17.333333
chance_only,non_symmetric,1.0,1.0,margin,top50,2,10,2,1.227382,54.25,1.615954,0.000000,9.109345,17.333333
chance_only,non_symmetric,1.0,1.0,margin,top50,2,10,3,0.986017,55.33,1.752975,0.000000,6.751253,17.333333
chance_only,non_symmetric,1.0,1.0,margin,top50,2,10,4,1.038246,54.83,1.801610,0.000000,5.132923,17.333333
chance_only,non_symmetric,1.0,1.0,margin,top50,2,10,5,0.852456,55.52,1.893339,0.000000,3.466686,17.333333
chance_only,non_symmetric,1.0,1.0,margin,top50,2,10,6,0.835318,58.45,1.925468,0.000000,2.566751,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,1,0.957682,49.54,1.493791,0.000000,11.488228,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,2,0.517586,52.59,1.650115,0.000000,8.975729,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,3,0.353731,53.35,1.717035,0.000000,6.859970,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,4,0.300356,54.46,1.775880,0.000000,5.101843,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,5,0.301850,55.44,1.829685,0.000000,3.709596,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,6,0.285354,57.81,1.906002,0.000000,2.697619,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,7,0.280920,60.66,1.977399,0.000000,1.961369,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,8,0.281184,65.18,2.034518,0.000000,1.454073,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,9,0.274104,69.74,2.057415,0.000000,1.064280,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,10,0.303080,73.11,2.047986,0.000000,0.784740,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,11,0.320483,76.40,2.069428,0.000000,0.571552,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,12,0.315339,78.31,2.013771,0.000000,0.439907,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,13,0.360751,80.94,2.008580,0.000000,0.318699,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,14,0.339535,82.41,2.005676,0.000000,0.255995,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,15,0.337704,82.74,1.994010,0.000000,0.253682,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,1,5,16,0.347403,83.23,2.013351,0.000000,0.247964,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,1,1.826198,50.23,1.497605,0.000000,11.496512,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,2,1.146840,53.73,1.631674,0.000000,9.042967,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,3,0.972316,55.65,1.671737,0.000000,6.761789,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,4,0.812176,58.17,1.729274,0.000000,5.018746,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,5,0.781144,58.15,1.792995,0.000000,3.595099,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,6,0.756242,59.76,1.743974,0.000000,2.813602,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,7,0.826780,61.38,1.826078,0.000000,1.962256,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,8,0.740524,63.17,1.853334,0.000000,1.423780,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,9,0.723686,68.46,1.875145,0.000000,1.055891,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,10,0.804599,72.29,1.858933,0.000000,0.723362,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,11,0.888553,77.12,1.891456,0.000000,0.523172,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,12,0.867641,80.58,1.901919,0.000000,0.420710,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,13,0.888710,81.36,1.980104,0.000000,0.269226,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,2,10,14,0.899113,83.54,2.102816,0.000000,0.185655,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,1,3.862836,49.34,1.493361,0.000000,11.454358,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,2,3.002578,52.67,1.606214,0.000000,9.009730,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,3,2.667592,55.71,1.718860,0.000000,6.708426,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,4,2.454749,57.57,1.794362,0.000000,5.021982,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,5,2.386891,58.65,1.903812,0.000000,3.532906,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,6,2.306629,59.60,1.928315,0.000000,2.584804,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,7,2.262876,63.18,2.011844,0.000000,1.966057,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,8,2.228362,65.49,2.038120,0.000000,1.389102,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,9,2.283915,69.66,2.021541,0.000000,1.041373,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,10,2.183661,73.22,1.940245,0.000000,0.729479,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,11,2.267384,75.93,1.936864,0.000000,0.551161,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,12,2.206591,77.62,1.991022,0.000000,0.378134,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,13,2.269286,79.07,1.927582,0.000000,0.310545,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,14,2.207459,80.31,1.950122,0.000000,0.257298,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,15,2.247733,80.83,1.951505,0.000000,0.231474,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,4,20,16,2.237298,81.87,1.935673,0.000000,0.222720,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,8,40,1,8.141218,49.12,1.489174,0.000000,11.505856,17.333333
chance_only,non_symmetric,1.0,1.0,softmax,top50,8,40,2,6.300001,53.79,1.643323,0.000000,9.101478,17.333333
